Track_id_org,Track_id,Gene_Name,Locus,Strand,Gene_Type,log2FC,Fold_Change,p_value,q_value,Test_FPKM,Control_FP,HOXD9-1,HOXD9-2,HOXD9-3,Vector-1,Vector-2,Vector-3,Upregulated
ENSG00000242375.1_4,ENSG00000242375.1,AL590705.3,chr9:999576,-,lincRNA,-0.321879,0.8000273,0.0177881,0.2515626,1.1050953,1.4269742,1.086736,1.318306,1.057606,1.518521,1.644338,1.918929,0
ENSG00000243130.7_3,ENSG00000243130.7,PSG11,chr19:43511,-,protein_coding,-0.528728,0.6931659,0.0029098,0.162509,2.3338618,2.8625893,3.879565,3.9715297,4.2822149,5.82792,7.048612,6.0011004,0
ENSG00000243649.8_3,ENSG00000243649.8,CFB,chr6:319134,+,protein_coding,-0.366392,0.7757199,0.0148019,0.2432408,1.3281331,1.6945254,1.3707206,1.4635621,1.7100658,2.3772906,2.4099235,1.9443936,0
ENSG00000244754.8_3,ENSG00000244754.8,N4BP2L2,chr13:33006,-,protein_coding,-0.301169,0.8115943,0.0313635,0.2933365,1.5428728,1.8440421,1.8155495,2.0251458,1.9043137,2.4428127,2.3212771,3.0468536,0
ENSG00000245532.7_3,ENSG00000245532.7,NEAT1,chr11:65190,+,lincRNA,-0.53689,0.6892551,0.0237786,0.2694256,2.5019284,3.0388185,4.4111461,4.7453306,4.8460452,6.0554292,8.9773341,6.8847617,0
ENSG00000248751.6_4,ENSG00000248751.6,AC004997.1,chr22:30681,-,protein_coding,-0.675668,0.6260421,0.0399021,0.3123853,0.3571792,1.0328477,0.089347,0.2157735,0.5868874,0.9408955,0.749146,1.5230518,0
ENSG00000251562.7_2,ENSG00000251562.7,MALAT1,chr11:65265,+,lincRNA,-0.599214,0.6601137,0.0250368,0.2761127,6.889879,7.4890927,127.96317,119.45022,106.37606,150.93463,217.72327,173.49092,0
ENSG00000253161.5_3,ENSG00000253161.5,LINC01605,chr8:372788,-,lincRNA,-0.378066,0.7694684,0.0132364,0.2354662,1.8259653,2.2040313,2.2980175,2.409803,2.9630431,3.5525005,3.8341035,3.4450094,0
ENSG00000253598.1_2,ENSG00000253598.1,SLC10A5,chr8:826058,-,protein_coding,-0.326328,0.797564,0.0065227,0.2040161,0.6919856,1.0183134,0.626423,0.612212,0.607939,0.895841,1.197898,0.994432,0
ENSG00000253746.1_3,ENSG00000253746.1,AC091182.2,chr8:372629,-,lincRNA,-0.430154,0.7421825,0.0400502,0.3124294,0.9233757,1.3535297,0.674949,1.308708,0.76409,1.561571,1.558827,1.545727,0
ENSG00000254577.1_4,ENSG00000254577.1,AC087276.2,chr11:43411,+,sense_overla,-0.49869,0.7077491,0.0102632,0.2196553,0.1268503,0.6255404,0.037281,0.111459,0.129191,0.354578,0.729728,0.567247,0
ENSG00000254986.7_3,ENSG00000254986.7,DPP3,chr11:66247,+,protein_coding,0.2730291,1.2083423,0.0064195,0.2040161,4.4510997,4.1780706,21.231647,19.827425,21.601454,17.979802,16.332681,17.030854,1
ENSG00000255198.4_2,ENSG00000255198.4,SNHG9,chr16:20149,+,lincRNA,0.4550059,1.3707884,0.0230962,0.2666812,3.0031612,2.5481553,7.3068588,6.2012882,7.6154472,4.1015478,5.3610232,5.1657316,1
ENSG00000256087.6_3,ENSG00000256087.6,ZNF432,chr19:52534,-,protein_coding,-0.285679,0.8203556,0.0494207,0.3291951,1.3537595,1.6394381,1.7258058,1.6288607,1.3297225,1.8033632,2.2988765,2.2697514,0
ENSG00000256806.5_3,ENSG00000256806.5,C17orf100,chr17:65550,+,protein_coding,-0.333806,0.7934403,0.0377844,0.3077276,1.0009175,1.3347239,0.8000345,1.0014124,1.2248523,1.4433211,1.3842699,1.7544812,0
ENSG00000257921.5_4,ENSG00000257921.5,AC025165.3,chr12:58166,+,protein_coding,0.3498693,1.2744451,0.0024792,0.1575693,1.1028206,0.7529514,1.2255142,1.04967,1.1718607,0.6604767,0.7732754,0.625451,1
ENSG00000258790.1_4,ENSG00000258790.1,AL121594.3,chr14:35591,+,protein_coding,-0.560197,0.6782097,0.0193316,0.2575012,1.778133,2.3383297,3.065934,2.317469,1.99121,3.643054,4.065319,4.499353,0
ENSG00000258904.1_4,ENSG00000258904.1,AL157871.5,chr14:10073,+,sense_intron,-0.373548,0.7718821,0.0324798,0.2958398,0.7295444,1.1030921,0.641824,0.757127,0.580209,1.078934,1.475916,0.925816,0
ENSG00000258947.6_3,ENSG00000258947.6,TUBB3,chr16:89987,+,protein_coding,0.394794,1.314755,0.0071146,0.2060586,3.9935819,3.5987879,13.975952,14.724131,16.163377,12.027264,10.650066,10.717845,1
ENSG00000259129.5_2,ENSG00000259129.5,LINC00648,chr14:48234,-,lincRNA,-0.439634,0.7373214,0.0139448,0.2388191,0.6979465,1.137581,0.5076137,0.7120622,0.6538606,1.0830584,1.4912524,1.0521958,0
ENSG00000259820.1_3,ENSG00000259820.1,AC083843.2,chr8:135804,-,lincRNA,-0.458406,0.7277898,0.0267923,0.2812065,1.0392764,1.4976826,1.025031,0.985744,1.158764,1.475803,2.349602,1.715394,0
ENSG00000260260.1_2,ENSG00000260260.1,SNHG19,chr16:22047,-,lincRNA,0.4142064,1.3325655,0.0047428,0.1853643,4.3055345,3.8913281,17.320324,18.532499,20.606985,13.547011,13.672894,14.308404,1
ENSG00000260269.5_4,ENSG00000260269.5,AC105036.3,chr15:75819,-,processed_tr,-0.296839,0.8140343,0.0050385,0.1896292,0.6355477,0.9323862,0.6180303,0.4977647,0.5471289,1.019555,0.8315706,0.8790975,0
ENSG00000260604.2_3,ENSG00000260604.2,AL590004.4,chr6:390515,-,lincRNA,-0.275227,0.8263206,0.0110333,0.225664,2.3792264,2.654453,4.240451,4.204537,4.163032,5.108882,5.846069,4.967699,0
ENSG00000260953.1_3,ENSG00000260953.1,AC009093.4,chr16:29273,-,lincRNA,-0.847725,0.5556603,0.0008075,0.1165864,0.0903192,0.938044,0.10982,0,0.087211,0.966763,0.720414,1.078515,0
ENSG00000261474.1_3,ENSG00000261474.1,AC026471.4,chr16:31460,-,lincRNA,-0.326346,0.7975538,0.0173482,0.2504633,0.8596677,1.1860139,0.813612,0.669871,0.973013,1.225505,1.18399,1.423249,0
ENSG00000261716.1_3,ENSG00000261716.1,AC239868.2,chr1:149816,-,sense_overla,-0.417719,0.7486071,0.0380875,0.3083391,1.0554339,1.4731533,1.147878,1.288324,0.826521,1.664798,2.165987,1.536393,0
ENSG00000262172.1_4,ENSG00000262172.1,AC116025.2,chr17:77965,-,sense_intron,-0.894197,0.5380465,0.0187841,0.2558979,0.9972415,1.8914387,1.478457,0.642473,0.953976,3.400458,2.020277,2.84233,0
ENSG00000262979.1_4,ENSG00000262979.1,AC124319.1,chr17:78289,+,sense_intron,-0.323064,0.7993705,0.0488414,0.327958,0.4105385,0.7336023,0.160201,0.419322,0.426064,0.530337,0.71165,0.75512,0
ENSG00000266338.6_2,ENSG00000266338.6,NBPF15,chr1:148555,+,protein_coding,-0.291479,0.817064,0.0172342,0.2500978,2.4266351,2.7181141,4.6041886,4.1955109,4.3373887,5.5610402,6.1423441,5.0797847,0
ENSG00000267221.2_4,ENSG00000267221.2,C17orf113,chr17:40190,-,protein_coding,-0.385996,0.7652506,0.0269008,0.2817275,0.8373597,1.2233555,0.731431,1.059766,0.599514,1.397686,1.227164,1.383722,0
ENSG00000267645.5_3,ENSG00000267645.5,POLR2J2,chr7:102277,-,protein_coding,-0.288875,0.8185403,0.0278478,0.2862563,3.7467371,4.0356117,11.96188,11.510707,13.917325,15.834345,14.59828,15.797614,0
ENSG00000267868.1_3,ENSG00000267868.1,AL356740.1,chr13:11361,-,lincRNA,-0.280556,0.8232739,0.0402009,0.3124294,0.4683109,0.7488664,0.382081,0.25915,0.521654,0.569584,0.763633,0.714356,0
ENSG00000268201.1_4,ENSG00000268201.1,AC020915.3,chr19:58778,+,sense_intron,-0.380562,0.7681383,0.0251292,0.2762939,1.0625013,1.4430633,1.408844,1.010689,0.880965,1.783777,1.637651,1.737564,0
ENSG00000268702.1,ENSG00000268702.1,AL049829.1,chr14:23790,-,protein_coding,0.614611,1.5311451,0.0375406,0.3077276,3.3200016,2.7053905,8.234838,7.79789,11.258924,6.508056,5.753335,4.472242,1
ENSG00000268798.1_4,ENSG00000268798.1,AC027307.3,chr19:14408,+,lincRNA,0.2679086,1.2040611,0.0301714,0.2902479,0.9010874,0.6331788,0.737691,0.851844,1.023886,0.632971,0.450587,0.575053,1
ENSG00000269113.3_3,ENSG00000269113.3,TRABD2B,chr1:482262,-,protein_coding,0.2742603,1.2093739,0.0003168,0.0943724,1.1007688,0.8265084,1.174857,1.128217,1.1313101,0.825763,0.739031,0.756547,1
ENSG00000269242.1_4,ENSG00000269242.1,AC010422.3,chr19:12754,-,protein_coding,0.3101544,1.2398404,0.0399673,0.3123853,0.7574867,0.4473322,0.69054,0.644695,0.737672,0.559658,0.318071,0.233142,1
ENSG00000269974.1_4,ENSG00000269974.1,AC091057.3,chr15:30941,+,lincRNA,-0.543748,0.6859865,0.0069614,0.2052944,0.5353075,1.0790554,0.527994,0.334899,0.492316,0.876728,1.185792,1.298656,0
ENSG00000270072.1_4,ENSG00000270072.1,AC090559.2,chr11:47535,-,sense_intron,-0.301686,0.8113039,0.0149625,0.2432408,0.3456842,0.6473699,0.152931,0.350005,0.318394,0.611123,0.543672,0.545075,0
ENSG00000270190.1_4,ENSG00000270190.1,AC068491.3,chr2:112024,-,lincRNA,-0.680943,0.6237575,0.0047057,0.1853643,0.3403926,1.0213354,0.20333,0.396138,0.20807,0.848573,1.311133,0.957475,0
ENSG00000271992.1_3,ENSG00000271992.1,AL354872.2,chr1:709107,+,lincRNA,-0.595062,0.6620159,0.0288553,0.2885442,0.4090951,1.0041574,0.155278,0.322832,0.531999,1.414927,0.827791,0.828159,0
ENSG00000272732.1_3,ENSG00000272732.1,AC004982.1,chr7:758973,-,lincRNA,-0.452071,0.7309926,0.0385051,0.3090535,1.2059952,1.6580665,1.359995,1.386123,1.18031,1.651576,2.738271,2.171089,0
ENSG00000272791.1_3,ENSG00000272791.1,AC073389.3,chr10:75390,+,lincRNA,-0.370981,0.7732565,0.0469802,0.3240376,0.2098696,0.5808506,0.254944,0.135169,0.086041,0.277459,0.654627,0.583118,0
ENSG00000273035.1_4,ENSG00000273035.1,AC007684.1,chr2:395504,-,sense_intron,-0.463847,0.7250503,0.0072836,0.2074702,0.3991262,0.8629732,0.437754,0.248616,0.277419,0.657385,0.90713,0.903438,0
ENSG00000273084.1_3,ENSG00000273084.1,AC092171.5,chr7:546836,+,lincRNA,-0.33554,0.7924876,0.0135266,0.2376832,3.0639175,3.3994571,7.48219,6.73951,7.907826,10.342749,9.291288,9.065321,0
ENSG00000273243.1_4,ENSG00000273243.1,Z82243.1,chr22:45551,-,lincRNA,-0.296196,0.814397,0.018755,0.2558547,1.9035681,2.199764,2.716484,3.034766,2.49255,3.54184,3.894451,3.361632,0
ENSG00000273331.1_3,ENSG00000273331.1,TM4SF19-TCTEX,chr3:196042-,-,protein_coding,-0.468396,0.7227678,0.0362284,0.304814,0.2325374,0.7009332,0.069414,0.118327,0.356087,0.417612,0.837554,0.648953,0
ENSG00000273344.1_2,ENSG00000273344.1,PAXIP1-AS1,chr7:154795,+,lincRNA,-0.306466,0.8086198,0.0469657,0.3240376,1.782077,2.0885434,2.104177,2.425316,2.825857,3.642503,3.115621,3.026754,0
ENSG00000273437.1_3,ENSG00000273437.1,AC108673.3,chr3:128882,-,lincRNA,0.3425641,1.2680082,0.0229797,0.2666812,0.8956579,0.5530939,0.939284,1.014461,0.648388,0.511417,0.494891,0.397976,1
ENSG00000273723.1_3,ENSG00000273723.1,AL139089.1,chr13:53225,-,lincRNA,0.28044,1.2145652,0.0452694,0.3212988,0.6231883,0.3427483,0.693591,0.433352,0.505337,0.184646,0.384529,0.243489,1
ENSG00000274373.1_3,ENSG00000274373.1,AC148476.1,chr12:13300,-,lincRNA,0.4379495,1.3546775,0.0053549,0.1925603,0.8516511,0.4137017,0.798813,0.682221,0.941997,0.238568,0.388601,0.374398,1
ENSG00000274979.1_3,ENSG00000274979.1,AC020656.2,chr12:69720,-,lincRNA,-0.272707,0.8277652,0.0200016,0.2575012,0.5239407,0.7966473,0.364533,0.554289,0.401683,0.748258,0.826922,0.641038,0
ENSG00000275126.1_2,ENSG00000275126.1,HIST1H4L,chr6:278409,-,protein_coding,0.2719177,1.2074117,0.0370136,0.3060351,8.8906619,8.6187442,454.6731,446.60123,523.23151,408.65326,365.34723,403.75504,1
ENSG00000275784.1_4,ENSG00000275784.1,AL034549.1,chr20:32577,-,lincRNA,0.2848803,1.2183092,0.0153902,0.2452764,1.2163981,0.9315178,1.264055,1.422432,1.287591,1.065146,0.774802,0.89297,1
ENSG00000276023.4_2,ENSG00000276023.4,DUSP14,chr17:35849,+,protein_coding,0.27346,1.2087032,0.0011643,0.1332171,4.1969525,3.9234925,17.812966,17.049762,17.167577,14.71487,14.098004,13.724362,1
ENSG00000276334.1_3,ENSG00000276334.1,AL133243.2,chr2:327469,+,sense_intron,-0.4493,0.7323983,0.0277676,0.2860796,0.6528121,1.1021117,0.782964,0.546702,0.409285,1.005028,1.428143,1.031942,0
ENSG00000276418.5_4,ENSG00000276418.5,AC036214.3,chr8:808310,-,protein_coding,-0.802693,0.5732779,0.0053306,0.1922172,0.1140016,0.916695,0.097949,0.046971,0.102648,1.102916,1.068578,0.546551,0
ENSG00000276529.1_3,ENSG00000276529.1,AP001505.2,chr21:46398,+,lincRNA,0.3047123,1.2351723,0.0082254,0.210149,2.1795777,1.8748653,3.270992,3.607791,3.724254,2.620696,2.502441,2.890534,1
ENSG00000276564.1_4,ENSG00000276564.1,AC130650.2,chr16:14244,+,lincRNA,-0.28131,0.8228436,0.0291277,0.2885442,0.3167829,0.5980928,0.282624,0.263392,0.192466,0.404736,0.681907,0.46803,0
ENSG00000276931.1_4,ENSG00000276931.1,AC009041.4,chr16:10183,-,sense_intron,-0.347301,0.7860532,0.0410522,0.3138435,1.702463,2.049764,1.969551,2.512266,2.30521,3.060577,2.744128,3.66856,0
ENSG00000277363.4_4,ENSG00000277363.4,SRCIN1,chr17:36686,-,protein_coding,-0.287462,0.8193424,0.004774,0.1857934,1.3815707,1.6690323,1.5379834,1.5210974,1.7644215,2.3009836,2.1353547,2.1071077,0
ENSG00000278107.1_4,ENSG00000278107.1,AC027575.4,chr18:74517,-,lincRNA,-0.344498,0.7875822,0.0464602,0.3240376,0.2615842,0.6060817,0.27836,0.086731,0.240106,0.737146,0.392384,0.457978,0
ENSG00000278978.1_4,ENSG00000278978.1,AC092611.3,chr4:152590,+,TEC,-0.339043,0.7905655,0.0365438,0.3055634,1.9745789,2.3136221,2.691092,3.14336,2.969309,3.871895,4.643465,3.468535,0
ENSG00000279089.1_4,ENSG00000279089.1,AC005839.1,chr17:49260,-,TEC,-0.31992,0.8011143,0.0187345,0.2558547,0.6646734,0.9845935,0.682639,0.619128,0.462136,0.974162,1.123515,0.848155,0
ENSG00000279144.1_4,ENSG00000279144.1,AC099667.1,chr3:528821,-,TEC,-0.514945,0.6998194,0.0037098,0.1780801,0.2651842,0.7801297,0.134007,0.338106,0.143876,0.658947,0.796827,0.698981,0
ENSG00000279313.1_3,ENSG00000279313.1,CU634019.4,GL000195.1,+,lincRNA,0.771559,1.7071135,0.0438218,0.3175232,0.8700193,0.0984603,1.143724,1.192489,0.298971,0,0.227209,0,1
ENSG00000279400.1_3,ENSG00000279400.1,AC008957.3,chr5:366678,+,TEC,-0.49842,0.7078816,0.0223721,0.2659269,1.2880151,1.7864352,1.516348,1.31753,1.496879,1.975322,3.081061,2.380685,0
ENSG00000279500.1_4,ENSG00000279500.1,AC108704.2,chr12:12929,-,TEC,-0.351351,0.7838499,0.0411499,0.3138435,1.1168367,1.4681874,0.902,1.160025,1.48276,1.909874,1.638038,1.75899,0
ENSG00000279591.1_4,ENSG00000279591.1,AC002044.2,chr16:73048,-,TEC,-0.428056,0.7432625,0.0460912,0.3227656,0.7639827,1.1920391,0.51664,0.54946,1.083926,1.212132,1.337187,1.306822,0
ENSG00000279759.1_4,ENSG00000279759.1,AC118344.2,chr19:40861,+,TEC,-0.286037,0.8201516,0.0447338,0.3195842,1.1386325,1.4246699,1.021601,1.296186,1.299244,1.434502,1.711063,1.931267,0
ENSG00000280042.1_4,ENSG00000280042.1,AC022336.3,chr3:124509,-,TEC,-0.329092,0.7960372,0.0003519,0.0943724,0.3576347,0.6867269,0.286377,0.271779,0.285868,0.618046,0.661161,0.551578,0
ENSG00000280099.1_3,ENSG00000280099.1,AL603750.1,chr1:856181,-,TEC,-0.309492,0.8069259,0.0023585,0.1571562,0.9802326,1.2897245,0.990239,0.861673,1.07219,1.446424,1.447554,1.440469,0
ENSG00000283000.1_3,ENSG00000283000.1,AL392046.2,chr10:35258,+,lincRNA,-0.274654,0.8266488,0.0134406,0.2374656,0.5735535,0.848207,0.4465153,0.4510408,0.5702462,0.9218401,0.6959653,0.7900824,0
